suite_id,family,scenario_id,metric_kind,n_services,n_edges,n_instances,theta,rho,k_edges,degree,replicas,exact_availability,mc_estimate,mc_abs_error,ci_half_width,baseline_availability,reference_availability,gap,signed_bias,note
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.6091:rho=0.6175,heatmap_exact,,,,0.60906779661,0.617457627119,,,3,0.580567385348,,,,0.376073556449,,0.204493828899,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.6175:rho=0.6175,heatmap_exact,,,,0.617457627119,0.617457627119,,,3,0.582891891655,,,,0.381253921287,,0.201637970368,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.6258:rho=0.6175,heatmap_exact,,,,0.625847457627,0.617457627119,,,3,0.585116640743,,,,0.386434286125,,0.198682354619,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.6342:rho=0.6175,heatmap_exact,,,,0.634237288136,0.617457627119,,,3,0.587243820465,,,,0.391614650962,,0.195629169503,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.6426:rho=0.6175,heatmap_exact,,,,0.642627118644,0.617457627119,,,3,0.589275618672,,,,0.3967950158,,0.192480602872,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.6510:rho=0.6175,heatmap_exact,,,,0.651016949153,0.617457627119,,,3,0.591214223218,,,,0.401975380638,,0.18923884258,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.6594:rho=0.6175,heatmap_exact,,,,0.659406779661,0.617457627119,,,3,0.593061821953,,,,0.407155745475,,0.185906076477,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.6678:rho=0.6175,heatmap_exact,,,,0.667796610169,0.617457627119,,,3,0.59482060273,,,,0.412336110313,,0.182484492417,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.6762:rho=0.6175,heatmap_exact,,,,0.676186440678,0.617457627119,,,3,0.596492753402,,,,0.417516475151,,0.178976278251,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.6846:rho=0.6175,heatmap_exact,,,,0.684576271186,0.617457627119,,,3,0.59808046182,,,,0.422696839989,,0.175383621832,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.6930:rho=0.6175,heatmap_exact,,,,0.692966101695,0.617457627119,,,3,0.599585915837,,,,0.427877204826,,0.171708711011,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.7014:rho=0.6175,heatmap_exact,,,,0.701355932203,0.617457627119,,,3,0.601011303304,,,,0.433057569664,,0.16795373364,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.7097:rho=0.6175,heatmap_exact,,,,0.709745762712,0.617457627119,,,3,0.602358812075,,,,0.438237934502,,0.164120877573,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.7181:rho=0.6175,heatmap_exact,,,,0.71813559322,0.617457627119,,,3,0.60363063,,,,0.443418299339,,0.160212330661,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.7265:rho=0.6175,heatmap_exact,,,,0.726525423729,0.617457627119,,,3,0.604828944933,,,,0.448598664177,,0.156230280756,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.7349:rho=0.6175,heatmap_exact,,,,0.734915254237,0.617457627119,,,3,0.605955944725,,,,0.453779029015,,0.152176915711,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.7433:rho=0.6175,heatmap_exact,,,,0.743305084746,0.617457627119,,,3,0.607013817229,,,,0.458959393852,,0.148054423377,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.7517:rho=0.6175,heatmap_exact,,,,0.751694915254,0.617457627119,,,3,0.608004750297,,,,0.46413975869,,0.143864991607,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.7601:rho=0.6175,heatmap_exact,,,,0.760084745763,0.617457627119,,,3,0.60893093178,,,,0.469320123528,,0.139610808253,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.7685:rho=0.6175,heatmap_exact,,,,0.768474576271,0.617457627119,,,3,0.609794549532,,,,0.474500488365,,0.135294061166,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.7769:rho=0.6175,heatmap_exact,,,,0.77686440678,0.617457627119,,,3,0.610597791403,,,,0.479680853203,,0.1309169382,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.7853:rho=0.6175,heatmap_exact,,,,0.785254237288,0.617457627119,,,3,0.611342845248,,,,0.484861218041,,0.126481627207,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.7936:rho=0.6175,heatmap_exact,,,,0.793644067797,0.617457627119,,,3,0.612031898916,,,,0.490041582878,,0.121990316038,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.8020:rho=0.6175,heatmap_exact,,,,0.802033898305,0.617457627119,,,3,0.612667140262,,,,0.495221947716,,0.117445192545,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.8104:rho=0.6175,heatmap_exact,,,,0.810423728814,0.617457627119,,,3,0.613250757136,,,,0.500402312554,,0.112848444582,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.8188:rho=0.6175,heatmap_exact,,,,0.818813559322,0.617457627119,,,3,0.613784937391,,,,0.505582677392,,0.108202259999,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.8272:rho=0.6175,heatmap_exact,,,,0.827203389831,0.617457627119,,,3,0.614271868879,,,,0.510763042229,,0.10350882665,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.8356:rho=0.6175,heatmap_exact,,,,0.835593220339,0.617457627119,,,3,0.614713739453,,,,0.515943407067,,0.0987703323859,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.8440:rho=0.6175,heatmap_exact,,,,0.843983050847,0.617457627119,,,3,0.615112736964,,,,0.521123771905,,0.0939889650594,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.8524:rho=0.6175,heatmap_exact,,,,0.852372881356,0.617457627119,,,3,0.615471049265,,,,0.526304136742,,0.0891669125225,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.8608:rho=0.6175,heatmap_exact,,,,0.860762711864,0.617457627119,,,3,0.615790864207,,,,0.53148450158,,0.0843063626274,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.8692:rho=0.6175,heatmap_exact,,,,0.869152542373,0.617457627119,,,3,0.616074369644,,,,0.536664866418,,0.0794095032263,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.8775:rho=0.6175,heatmap_exact,,,,0.877542372881,0.617457627119,,,3,0.616323753427,,,,0.541845231255,,0.0744785221713,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.8859:rho=0.6175,heatmap_exact,,,,0.88593220339,0.617457627119,,,3,0.616541203408,,,,0.547025596093,,0.0695156073146,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.8943:rho=0.6175,heatmap_exact,,,,0.894322033898,0.617457627119,,,3,0.616728907439,,,,0.552205960931,,0.0645229465083,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.9027:rho=0.6175,heatmap_exact,,,,0.902711864407,0.617457627119,,,3,0.616889053373,,,,0.557386325768,,0.0595027276046,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.9111:rho=0.6175,heatmap_exact,,,,0.911101694915,0.617457627119,,,3,0.617023829062,,,,0.562566690606,,0.0544571384557,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.9195:rho=0.6175,heatmap_exact,,,,0.919491525424,0.617457627119,,,3,0.617135422358,,,,0.567747055444,,0.0493883669137,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.9279:rho=0.6175,heatmap_exact,,,,0.927881355932,0.617457627119,,,3,0.617226021112,,,,0.572927420282,,0.0442986008308,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.9363:rho=0.6175,heatmap_exact,,,,0.936271186441,0.617457627119,,,3,0.617297813178,,,,0.578107785119,,0.0391900280591,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.9447:rho=0.6175,heatmap_exact,,,,0.944661016949,0.617457627119,,,3,0.617352986408,,,,0.583288149957,,0.0340648364508,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.9531:rho=0.6175,heatmap_exact,,,,0.953050847458,0.617457627119,,,3,0.617393728653,,,,0.588468514795,,0.0289252138581,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.9614:rho=0.6175,heatmap_exact,,,,0.961440677966,0.617457627119,,,3,0.617422227765,,,,0.593648879632,,0.0237733481331,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.9698:rho=0.6175,heatmap_exact,,,,0.969830508475,0.617457627119,,,3,0.617440671598,,,,0.59882924447,,0.018611427128,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.9782:rho=0.6175,heatmap_exact,,,,0.978220338983,0.617457627119,,,3,0.617451248003,,,,0.604009609308,,0.0134416386949,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.9866:rho=0.6175,heatmap_exact,,,,0.986610169492,0.617457627119,,,3,0.617456144831,,,,0.609189974145,,0.00826617068595,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.9950:rho=0.6175,heatmap_exact,,,,0.995,0.617457627119,,,3,0.617457549936,,,,0.614370338983,,0.00308721095339,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.5000:rho=0.6258,heatmap_exact,,,,0.5,0.625847457627,,,3,0.547616525424,,,,0.312923728814,,0.23469279661,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.5084:rho=0.6258,heatmap_exact,,,,0.508389830508,0.625847457627,,,3,0.551488881185,,,,0.318174482907,,0.233314398278,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.5168:rho=0.6258,heatmap_exact,,,,0.516779661017,0.625847457627,,,3,0.555231295716,,,,0.323425237001,,0.231806058715,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.5252:rho=0.6258,heatmap_exact,,,,0.525169491525,0.625847457627,,,3,0.558845986597,,,,0.328675991095,,0.230169995502,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.5336:rho=0.6258,heatmap_exact,,,,0.533559322034,0.625847457627,,,3,0.562335171407,,,,0.333926745188,,0.228408426218,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.5419:rho=0.6258,heatmap_exact,,,,0.541949152542,0.625847457627,,,3,0.565701067726,,,,0.339177499282,,0.226523568444,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.5503:rho=0.6258,heatmap_exact,,,,0.550338983051,0.625847457627,,,3,0.568945893135,,,,0.344428253375,,0.224517639759,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.5587:rho=0.6258,heatmap_exact,,,,0.558728813559,0.625847457627,,,3,0.572071865213,,,,0.349679007469,,0.222392857744,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.5671:rho=0.6258,heatmap_exact,,,,0.567118644068,0.625847457627,,,3,0.575081201541,,,,0.354929761563,,0.220151439979,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.5755:rho=0.6258,heatmap_exact,,,,0.575508474576,0.625847457627,,,3,0.577976119699,,,,0.360180515656,,0.217795604043,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.5839:rho=0.6258,heatmap_exact,,,,0.583898305085,0.625847457627,,,3,0.580758837267,,,,0.36543126975,,0.215327567517,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.5923:rho=0.6258,heatmap_exact,,,,0.592288135593,0.625847457627,,,3,0.583431571824,,,,0.370682023844,,0.212749547981,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.6007:rho=0.6258,heatmap_exact,,,,0.600677966102,0.625847457627,,,3,0.585996540951,,,,0.375932777937,,0.210063763014,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.6091:rho=0.6258,heatmap_exact,,,,0.60906779661,0.625847457627,,,3,0.588455962228,,,,0.381183532031,,0.207272430197,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.6175:rho=0.6258,heatmap_exact,,,,0.617457627119,0.625847457627,,,3,0.590812053235,,,,0.386434286125,,0.204377767111,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.6258:rho=0.6258,heatmap_exact,,,,0.625847457627,0.625847457627,,,3,0.593067031552,,,,0.391685040218,,0.201381991334,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.6342:rho=0.6258,heatmap_exact,,,,0.634237288136,0.625847457627,,,3,0.595223114759,,,,0.396935794312,,0.198287320447,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.6426:rho=0.6258,heatmap_exact,,,,0.642627118644,0.625847457627,,,3,0.597282520436,,,,0.402186548406,,0.19509597203,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.6510:rho=0.6258,heatmap_exact,,,,0.651016949153,0.625847457627,,,3,0.599247466163,,,,0.407437302499,,0.191810163664,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.6594:rho=0.6258,heatmap_exact,,,,0.659406779661,0.625847457627,,,3,0.60112016952,,,,0.412688056593,,0.188432112927,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.6678:rho=0.6258,heatmap_exact,,,,0.667796610169,0.625847457627,,,3,0.602902848087,,,,0.417938810687,,0.184964037401,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.6762:rho=0.6258,heatmap_exact,,,,0.676186440678,0.625847457627,,,3,0.604597719445,,,,0.42318956478,,0.181408154664,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.6846:rho=0.6258,heatmap_exact,,,,0.684576271186,0.625847457627,,,3,0.606207001172,,,,0.428440318874,,0.177766682298,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.6930:rho=0.6258,heatmap_exact,,,,0.692966101695,0.625847457627,,,3,0.60773291085,,,,0.433691072968,,0.174041837883,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.7014:rho=0.6258,heatmap_exact,,,,0.701355932203,0.625847457627,,,3,0.609177666059,,,,0.438941827061,,0.170235838997,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.7097:rho=0.6258,heatmap_exact,,,,0.709745762712,0.625847457627,,,3,0.610543484377,,,,0.444192581155,,0.166350903222,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.7181:rho=0.6258,heatmap_exact,,,,0.71813559322,0.625847457627,,,3,0.611832583386,,,,0.449443335248,,0.162389248138,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.7265:rho=0.6258,heatmap_exact,,,,0.726525423729,0.625847457627,,,3,0.613047180666,,,,0.454694089342,,0.158353091324,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.7349:rho=0.6258,heatmap_exact,,,,0.734915254237,0.625847457627,,,3,0.614189493796,,,,0.459944843436,,0.15424465036,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.7433:rho=0.6258,heatmap_exact,,,,0.743305084746,0.625847457627,,,3,0.615261740357,,,,0.465195597529,,0.150066142827,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.7517:rho=0.6258,heatmap_exact,,,,0.751694915254,0.625847457627,,,3,0.616266137928,,,,0.470446351623,,0.145819786305,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.7601:rho=0.6258,heatmap_exact,,,,0.760084745763,0.625847457627,,,3,0.61720490409,,,,0.475697105717,,0.141507798373,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.7685:rho=0.6258,heatmap_exact,,,,0.768474576271,0.625847457627,,,3,0.618080256422,,,,0.48094785981,,0.137132396612,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.7769:rho=0.6258,heatmap_exact,,,,0.77686440678,0.625847457627,,,3,0.618894412505,,,,0.486198613904,,0.132695798601,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.7853:rho=0.6258,heatmap_exact,,,,0.785254237288,0.625847457627,,,3,0.619649589919,,,,0.491449367998,,0.128200221922,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.7936:rho=0.6258,heatmap_exact,,,,0.793644067797,0.625847457627,,,3,0.620348006244,,,,0.496700122091,,0.123647884153,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.8020:rho=0.6258,heatmap_exact,,,,0.802033898305,0.625847457627,,,3,0.62099187906,,,,0.501950876185,,0.119041002875,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.8104:rho=0.6258,heatmap_exact,,,,0.810423728814,0.625847457627,,,3,0.621583425947,,,,0.507201630279,,0.114381795668,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.8188:rho=0.6258,heatmap_exact,,,,0.818813559322,0.625847457627,,,3,0.622124864484,,,,0.512452384372,,0.109672480112,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.8272:rho=0.6258,heatmap_exact,,,,0.827203389831,0.625847457627,,,3,0.622618412253,,,,0.517703138466,,0.104915273787,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.8356:rho=0.6258,heatmap_exact,,,,0.835593220339,0.625847457627,,,3,0.623066286832,,,,0.52295389256,,0.100112394273,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.8440:rho=0.6258,heatmap_exact,,,,0.843983050847,0.625847457627,,,3,0.623470705803,,,,0.528204646653,,0.0952660591495,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.8524:rho=0.6258,heatmap_exact,,,,0.852372881356,0.625847457627,,,3,0.623833886745,,,,0.533455400747,,0.0903784859976,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.8608:rho=0.6258,heatmap_exact,,,,0.860762711864,0.625847457627,,,3,0.624158047237,,,,0.538706154841,,0.0854518923968,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.8692:rho=0.6258,heatmap_exact,,,,0.869152542373,0.625847457627,,,3,0.624445404861,,,,0.543956908934,,0.0804884959273,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.8775:rho=0.6258,heatmap_exact,,,,0.877542372881,0.625847457627,,,3,0.624698177197,,,,0.549207663028,,0.0754905141689,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.8859:rho=0.6258,heatmap_exact,,,,0.88593220339,0.625847457627,,,3,0.624918581823,,,,0.554458417122,,0.0704601647019,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.8943:rho=0.6258,heatmap_exact,,,,0.894322033898,0.625847457627,,,3,0.625108836321,,,,0.559709171215,,0.0653996651062,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.9027:rho=0.6258,heatmap_exact,,,,0.902711864407,0.625847457627,,,3,0.625271158271,,,,0.564959925309,,0.0603112329618,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.9111:rho=0.6258,heatmap_exact,,,,0.911101694915,0.625847457627,,,3,0.625407765251,,,,0.570210679402,,0.0551970858489,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.9195:rho=0.6258,heatmap_exact,,,,0.919491525424,0.625847457627,,,3,0.625520874844,,,,0.575461433496,,0.0500594413475,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.9279:rho=0.6258,heatmap_exact,,,,0.927881355932,0.625847457627,,,3,0.625612704627,,,,0.58071218759,,0.0449005170375,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.9363:rho=0.6258,heatmap_exact,,,,0.936271186441,0.625847457627,,,3,0.625685472183,,,,0.585962941683,,0.0397225304991,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.9447:rho=0.6258,heatmap_exact,,,,0.944661016949,0.625847457627,,,3,0.625741395089,,,,0.591213695777,,0.0345276993123,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.9531:rho=0.6258,heatmap_exact,,,,0.953050847458,0.625847457627,,,3,0.625782690928,,,,0.596464449871,,0.0293182410571,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.9614:rho=0.6258,heatmap_exact,,,,0.961440677966,0.625847457627,,,3,0.625811577278,,,,0.601715203964,,0.0240963733136,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.9698:rho=0.6258,heatmap_exact,,,,0.969830508475,0.625847457627,,,3,0.62583027172,,,,0.606965958058,,0.0188643136618,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.9782:rho=0.6258,heatmap_exact,,,,0.978220338983,0.625847457627,,,3,0.625840991833,,,,0.612216712152,,0.0136242796818,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.9866:rho=0.6258,heatmap_exact,,,,0.986610169492,0.625847457627,,,3,0.625845955199,,,,0.617467466245,,0.00837848895357,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.9950:rho=0.6258,heatmap_exact,,,,0.995,0.625847457627,,,3,0.625847379396,,,,0.622718220339,,0.0031291590572,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.5000:rho=0.6342,heatmap_exact,,,,0.5,0.634237288136,,,3,0.554957627119,,,,0.317118644068,,0.237838983051,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.5084:rho=0.6342,heatmap_exact,,,,0.508389830508,0.634237288136,,,3,0.558881893946,,,,0.322439787417,,0.236442106529,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.5168:rho=0.6342,heatmap_exact,,,,0.516779661017,0.634237288136,,,3,0.562674477609,,,,0.327760930767,,0.234913546842,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.5252:rho=0.6342,heatmap_exact,,,,0.525169491525,0.634237288136,,,3,0.566337625415,,,,0.333082074117,,0.233255551298,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.5336:rho=0.6342,heatmap_exact,,,,0.533559322034,0.634237288136,,,3,0.569873584672,,,,0.338403217466,,0.231470367206,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.5419:rho=0.6342,heatmap_exact,,,,0.541949152542,0.634237288136,,,3,0.573284602689,,,,0.343724360816,,0.229560241873,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.5503:rho=0.6342,heatmap_exact,,,,0.550338983051,0.634237288136,,,3,0.576572926773,,,,0.349045504165,,0.227527422608,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.5587:rho=0.6342,heatmap_exact,,,,0.558728813559,0.634237288136,,,3,0.579740804232,,,,0.354366647515,,0.225374156717,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.5671:rho=0.6342,heatmap_exact,,,,0.567118644068,0.634237288136,,,3,0.582790482375,,,,0.359687790865,,0.22310269151,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.5755:rho=0.6342,heatmap_exact,,,,0.575508474576,0.634237288136,,,3,0.585724208508,,,,0.365008934214,,0.220715274293,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.5839:rho=0.6342,heatmap_exact,,,,0.583898305085,0.634237288136,,,3,0.58854422994,,,,0.370330077564,,0.218214152376,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.5923:rho=0.6342,heatmap_exact,,,,0.592288135593,0.634237288136,,,3,0.591252793979,,,,0.375651220914,,0.215601573065,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.6007:rho=0.6342,heatmap_exact,,,,0.600677966102,0.634237288136,,,3,0.593852147932,,,,0.380972364263,,0.212879783669,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.6091:rho=0.6342,heatmap_exact,,,,0.60906779661,0.634237288136,,,3,0.596344539109,,,,0.386293507613,,0.210051031496,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.6175:rho=0.6342,heatmap_exact,,,,0.617457627119,0.634237288136,,,3,0.598732214816,,,,0.391614650962,,0.207117563853,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.6258:rho=0.6342,heatmap_exact,,,,0.625847457627,0.634237288136,,,3,0.601017422361,,,,0.396935794312,,0.204081628049,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.6342:rho=0.6342,heatmap_exact,,,,0.634237288136,0.634237288136,,,3,0.603202409053,,,,0.402256937662,,0.200945471391,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.6426:rho=0.6342,heatmap_exact,,,,0.642627118644,0.634237288136,,,3,0.605289422199,,,,0.407578081011,,0.197711341188,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.6510:rho=0.6342,heatmap_exact,,,,0.651016949153,0.634237288136,,,3,0.607280709108,,,,0.412899224361,,0.194381484747,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.6594:rho=0.6342,heatmap_exact,,,,0.659406779661,0.634237288136,,,3,0.609178517087,,,,0.41822036771,,0.190958149377,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.6678:rho=0.6342,heatmap_exact,,,,0.667796610169,0.634237288136,,,3,0.610985093444,,,,0.42354151106,,0.187443582384,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.6762:rho=0.6342,heatmap_exact,,,,0.676186440678,0.634237288136,,,3,0.612702685487,,,,0.42886265441,,0.183840031078,,gain from target replication
stochastic_connectivity_synthetic,Node vs. edge sensitivity,theta=0.6846:rho=0.6342,heatmap_exact,,,,0.684576271186,0.634237288136,,,3,0.614333540524,,,,0.434183797759,,0.180149742765,,gain from target replication
